prompt,target
Predict the bandgap crystal of the following SMILES: *CC(*)C(OCC)=O,6.7935
Predict the bandgap crystal of the following SMILES: CCOC(C(C*)*)=O,6.7935
Predict the bandgap crystal of the following SMILES: O(CC)C(=O)C(C*)*,6.7935
Predict the bandgap crystal of the following SMILES: O=C(OCC)C(C*)*,6.7935
Predict the bandgap crystal of the following SMILES: C(*)C(C(=O)OCC)*,6.7935
Predict the bandgap crystal of the following SMILES: O=C(OCC)C(C*)*,6.7935
Predict the bandgap crystal of the following SMILES: C(C*)(C(=O)OCC)*,6.7935
Predict the bandgap crystal of the following SMILES: O=C(C(C*)*)OCC,6.7935
Predict the bandgap crystal of the following SMILES: C(C)OC(C(C*)*)=O,6.7935
Predict the bandgap crystal of the following SMILES: O=C(C(C*)*)OCC,6.7935
Predict the bandgap crystal of the following SMILES: O=C(OCC)C(C*)*,6.7935
Predict the bandgap crystal of the following SMILES: *Sc1c(F)c(F)c(*)c(F)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(F)c(*)c(F)c(F)c1S*,3.6361
Predict the bandgap crystal of the following SMILES: c1(F)c(F)c(*)c(F)c(F)c1S*,3.6361
Predict the bandgap crystal of the following SMILES: c1(*)c(F)c(F)c(S*)c(F)c1F,3.6361
Predict the bandgap crystal of the following SMILES: c1(*)c(F)c(F)c(S*)c(F)c1F,3.6361
Predict the bandgap crystal of the following SMILES: c1(S*)c(F)c(F)c(*)c(F)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(F)c(*)c(F)c(F)c1S*,3.6361
Predict the bandgap crystal of the following SMILES: c1(F)c(F)c(S*)c(F)c(F)c1*,3.6361
Predict the bandgap crystal of the following SMILES: *Sc1c(F)c(F)c(*)c(F)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(S*)c(F)c(F)c(*)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(S*)c(F)c(F)c(*)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(*)c(F)c(F)c(S*)c1F,3.6361
Predict the bandgap crystal of the following SMILES: *Sc1c(F)c(F)c(*)c(F)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(*)c(F)c(F)c(S*)c1F,3.6361
Predict the bandgap crystal of the following SMILES: c1(F)c(S*)c(F)c(F)c(*)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(S*)c(F)c(F)c(*)c1F,3.6361
Predict the bandgap crystal of the following SMILES: c1(F)c(*)c(F)c(F)c(S*)c1F,3.6361
Predict the bandgap crystal of the following SMILES: Fc1c(F)c(*)c(F)c(F)c1S*,3.6361
Predict the bandgap crystal of the following SMILES: S(*)c1c(F)c(F)c(*)c(F)c1F,3.6361
Predict the bandgap crystal of the following SMILES: S(c1c(F)c(F)c(*)c(F)c1F)*,3.6361
Predict the bandgap crystal of the following SMILES: C(CNC(=O)OCC*)CCCCCCCCNC(O*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(CCNC(OCC*)=O)CCCCCCCNC(O*)=O,6.6421
Predict the bandgap crystal of the following SMILES: *CCOC(=O)NCCCCCCCCCCNC(=O)O*,6.6421
Predict the bandgap crystal of the following SMILES: C(CCCCNC(=O)O*)CCCCCNC(=O)OCC*,6.6421
Predict the bandgap crystal of the following SMILES: C(CCCCCCNC(=O)O*)CCCNC(=O)OCC*,6.6421
Predict the bandgap crystal of the following SMILES: N(C(O*)=O)CCCCCCCCCCNC(OCC*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(NCCCCCCCCCCNC(=O)O*)(OCC*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(CCCCNC(=O)O*)CCCCCNC(=O)OCC*,6.6421
Predict the bandgap crystal of the following SMILES: *CCOC(=O)NCCCCCCCCCCNC(O*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(*)COC(=O)NCCCCCCCCCCNC(=O)O*,6.6421
Predict the bandgap crystal of the following SMILES: C(CCCCCNC(O*)=O)CCCCNC(OCC*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(NCCCCCCCCCCNC(=O)OCC*)(O*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(CCCCCNC(O*)=O)CCCCNC(=O)OCC*,6.6421
Predict the bandgap crystal of the following SMILES: C(CCCCNC(O*)=O)CCCCCNC(=O)OCC*,6.6421
Predict the bandgap crystal of the following SMILES: O(C(NCCCCCCCCCCNC(=O)O*)=O)CC*,6.6421
Predict the bandgap crystal of the following SMILES: N(C(O*)=O)CCCCCCCCCCNC(OCC*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(CNC(OCC*)=O)CCCCCCCCNC(O*)=O,6.6421
Predict the bandgap crystal of the following SMILES: O(C(NCCCCCCCCCCNC(O*)=O)=O)CC*,6.6421
Predict the bandgap crystal of the following SMILES: C(NCCCCCCCCCCNC(=O)O*)(OCC*)=O,6.6421
Predict the bandgap crystal of the following SMILES: C(CCNC(=O)O*)CCCCCCCNC(=O)OCC*,6.6421
Predict the bandgap crystal of the following SMILES: O(C(C(C*)(CCl)CCl)=O)*,6.1969
Predict the bandgap crystal of the following SMILES: *CC(CCl)(CCl)C(=O)O*,6.1969
Predict the bandgap crystal of the following SMILES: O=C(C(CCl)(C*)CCl)O*,6.1969
Predict the bandgap crystal of the following SMILES: ClCC(CCl)(C(O*)=O)C*,6.1969
Predict the bandgap crystal of the following SMILES: *CC(C(O*)=O)(CCl)CCl,6.1969
Predict the bandgap crystal of the following SMILES: C(C(CCl)(C*)C(=O)O*)Cl,6.1969
Predict the bandgap crystal of the following SMILES: *CC(CCl)(CCl)C(O*)=O,6.1969
Predict the bandgap crystal of the following SMILES: *OC(C(C*)(CCl)CCl)=O,6.1969
Predict the bandgap crystal of the following SMILES: C(Cl)C(C*)(CCl)C(O*)=O,6.1969
Predict the bandgap crystal of the following SMILES: C(C(=O)O*)(CCl)(CCl)C*,6.1969
Predict the bandgap crystal of the following SMILES: C(C(C*)(CCl)CCl)(O*)=O,6.1969
Predict the bandgap crystal of the following SMILES: C(Cl)C(C*)(C(O*)=O)CCl,6.1969
Predict the bandgap crystal of the following SMILES: O=C(C(CCl)(C*)CCl)O*,6.1969
Predict the bandgap crystal of the following SMILES: C(O*)(C(CCl)(C*)CCl)=O,6.1969
Predict the bandgap crystal of the following SMILES: *CC(C(=O)O*)(CCl)CCl,6.1969
Predict the bandgap crystal of the following SMILES: C(C(CCl)(CCl)C*)(O*)=O,6.1969
Predict the bandgap crystal of the following SMILES: C(Cl)C(CCl)(C(O*)=O)C*,6.1969
Predict the bandgap crystal of the following SMILES: C(C(C(O*)=O)(C*)CCl)Cl,6.1969
Predict the bandgap crystal of the following SMILES: C(Cl)C(C(=O)O*)(C*)CCl,6.1969
Predict the bandgap crystal of the following SMILES: ClCC(C(O*)=O)(C*)CCl,6.1969
Predict the bandgap crystal of the following SMILES: *CC(CO*)(C[N-][N+]#N)C[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: C(C[N-][N+]#N)(C[N-][N+]#N)(C*)CO*,4.4086
Predict the bandgap crystal of the following SMILES: [N-](CC(CO*)(C[N-][N+]#N)C*)[N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: [N+](#N)[N-]CC(CO*)(C[N-][N+]#N)C*,4.4086
Predict the bandgap crystal of the following SMILES: C(C[N-][N+]#N)(C[N-][N+]#N)(CO*)C*,4.4086
Predict the bandgap crystal of the following SMILES: N#[N+][N-]CC(CO*)(C[N-][N+]#N)C*,4.4086
Predict the bandgap crystal of the following SMILES: C(C(C*)(CO*)C[N-][N+]#N)[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: N#[N+][N-]CC(CO*)(C[N-][N+]#N)C*,4.4086
Predict the bandgap crystal of the following SMILES: [N-](CC(CO*)(C[N-][N+]#N)C*)[N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: *OCC(C[N-][N+]#N)(C*)C[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: [N-]([N+]#N)CC(C[N-][N+]#N)(C*)CO*,4.4086
Predict the bandgap crystal of the following SMILES: C(C*)(C[N-][N+]#N)(C[N-][N+]#N)CO*,4.4086
Predict the bandgap crystal of the following SMILES: C(C[N-][N+]#N)(C*)(CO*)C[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: N#[N+][N-]CC(C[N-][N+]#N)(CO*)C*,4.4086
Predict the bandgap crystal of the following SMILES: *OCC(C[N-][N+]#N)(C*)C[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: C(O*)C(C*)(C[N-][N+]#N)C[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: C(C(C*)(C[N-][N+]#N)C[N-][N+]#N)O*,4.4086
Predict the bandgap crystal of the following SMILES: O(CC(C*)(C[N-][N+]#N)C[N-][N+]#N)*,4.4086
Predict the bandgap crystal of the following SMILES: C(C(C[N-][N+]#N)(CO*)C*)[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: O(*)CC(C*)(C[N-][N+]#N)C[N-][N+]#N,4.4086
Predict the bandgap crystal of the following SMILES: CC(C)(C(O*)=O)C*,6.7185
Predict the bandgap crystal of the following SMILES: O(C(C(C*)(C)C)=O)*,6.7185
Predict the bandgap crystal of the following SMILES: O(C(=O)C(C*)(C)C)*,6.7185
Predict the bandgap crystal of the following SMILES: O(C(=O)C(C)(C)C*)*,6.7185
Predict the bandgap crystal of the following SMILES: C(*)C(C(=O)O*)(C)C,6.7185
Predict the bandgap crystal of the following SMILES: O=C(C(C*)(C)C)O*,6.7185
Predict the bandgap crystal of the following SMILES: C(*)C(C)(C)C(O*)=O,6.7185
Predict the bandgap crystal of the following SMILES: C(C(C)(C)C(O*)=O)*,6.7185
Predict the bandgap crystal of the following SMILES: C(C(=O)O*)(C)(C)C*,6.7185
Predict the bandgap crystal of the following SMILES: C(=O)(O*)C(C*)(C)C,6.7185
Predict the bandgap crystal of the following SMILES: *OC(C(C)(C)C*)=O,6.7185
Predict the bandgap crystal of the following SMILES: *CC(C)(C)C(=O)O*,6.7185
Predict the bandgap crystal of the following SMILES: C(O*)(C(C)(C*)C)=O,6.7185
Predict the bandgap crystal of the following SMILES: C(C*)(C)(C(O*)=O)C,6.7185
Predict the bandgap crystal of the following SMILES: C(C)(C(O*)=O)(C*)C,6.7185
Predict the bandgap crystal of the following SMILES: CC(C*)(C(O*)=O)C,6.7185
Predict the bandgap crystal of the following SMILES: *CC(C(=O)O*)(C)C,6.7185
Predict the bandgap crystal of the following SMILES: C(C(=O)O*)(C)(C)C*,6.7185
Predict the bandgap crystal of the following SMILES: O=C(O*)C(C)(C)C*,6.7185
Predict the bandgap crystal of the following SMILES: O=C(C(C)(C*)C)O*,6.7185
Predict the bandgap crystal of the following SMILES: C(*)C(CC(C)(C=C*)C)C#N,5.2738
Predict the bandgap crystal of the following SMILES: C(C(CC(C)(C)C=C*)C*)#N,5.2738
Predict the bandgap crystal of the following SMILES: CC(C)(CC(C#N)C*)C=C*,5.2738
Predict the bandgap crystal of the following SMILES: C(C(C*)C#N)C(C)(C)C=C*,5.2738
Predict the bandgap crystal of the following SMILES: C(=C*)C(CC(C*)C#N)(C)C,5.2738
Predict the bandgap crystal of the following SMILES: N#CC(CC(C)(C)C=C*)C*,5.2738
Predict the bandgap crystal of the following SMILES: *CC(C#N)CC(C)(C)C=C*,5.2738
Predict the bandgap crystal of the following SMILES: C(C(C*)C#N)C(C)(C)C=C*,5.2738
Predict the bandgap crystal of the following SMILES: CC(C=C*)(CC(C*)C#N)C,5.2738
Predict the bandgap crystal of the following SMILES: CC(C)(CC(C*)C#N)C=C*,5.2738
Predict the bandgap crystal of the following SMILES: C(*)=CC(C)(CC(C*)C#N)C,5.2738
Predict the bandgap crystal of the following SMILES: C(*)=CC(C)(CC(C*)C#N)C,5.2738
Predict the bandgap crystal of the following SMILES: C(CC(C)(C)C=C*)(C*)C#N,5.2738
Predict the bandgap crystal of the following SMILES: N#CC(CC(C)(C=C*)C)C*,5.2738
Predict the bandgap crystal of the following SMILES: C(C#N)(C*)CC(C)(C=C*)C,5.2738
Predict the bandgap crystal of the following SMILES: C(C)(C=C*)(CC(C*)C#N)C,5.2738
Predict the bandgap crystal of the following SMILES: CC(C)(CC(C*)C#N)C=C*,5.2738
Predict the bandgap crystal of the following SMILES: C(C)(C)(CC(C*)C#N)C=C*,5.2738
Predict the bandgap crystal of the following SMILES: CC(C=C*)(C)CC(C*)C#N,5.2738
Predict the bandgap crystal of the following SMILES: C(C(C=C*)(C)C)C(C#N)C*,5.2738
Predict the bandgap crystal of the following SMILES: c12c(cccc1)-c1c(cccc1)C2(c1cc(C)c(O*)cc1)c1cc(C)c(OC(=O)c2cc(C(=O)*)ccc2)cc1,3.0176
Predict the bandgap crystal of the following SMILES: Cc1c(OC(c2cc(C(=O)*)ccc2)=O)ccc(C2(c3ccc(O*)c(C)c3)c3ccccc3-c3ccccc32)c1,3.0176
Predict the bandgap crystal of the following SMILES: C(c1cc(C(=O)Oc2c(C)cc(C3(c4cc(C)c(O*)cc4)c4ccccc4-c4c3cccc4)cc2)ccc1)(=O)*,3.0176
Predict the bandgap crystal of the following SMILES: O(*)c1ccc(C2(c3ccc(OC(=O)c4cccc(C(=O)*)c4)c(C)c3)c3c(cccc3)-c3ccccc32)cc1C,3.0176
Predict the bandgap crystal of the following SMILES: C(=O)(Oc1ccc(C2(c3cc(C)c(O*)cc3)c3ccccc3-c3ccccc32)cc1C)c1cc(C(*)=O)ccc1,3.0176
Predict the bandgap crystal of the following SMILES: c12c(cccc1)C(c1ccc(O*)c(C)c1)(c1cc(C)c(OC(=O)c3cc(C(=O)*)ccc3)cc1)c1ccccc1-2,3.0176
Predict the bandgap crystal of the following SMILES: c1(C(*)=O)cc(C(Oc2c(C)cc(C3(c4cc(C)c(O*)cc4)c4c(cccc4)-c4ccccc43)cc2)=O)ccc1,3.0176
Predict the bandgap crystal of the following SMILES: c1cc2c(cc1)C(c1cc(C)c(OC(c3cc(C(*)=O)ccc3)=O)cc1)(c1cc(C)c(O*)cc1)c1c-2cccc1,3.0176
Predict the bandgap crystal of the following SMILES: c1cccc2c1-c1c(cccc1)C2(c1cc(C)c(O*)cc1)c1cc(C)c(OC(c2cccc(C(=O)*)c2)=O)cc1,3.0176
Predict the bandgap crystal of the following SMILES: c1c(C)c(OC(c2cccc(C(=O)*)c2)=O)ccc1C1(c2cc(C)c(O*)cc2)c2c(cccc2)-c2ccccc21,3.0176
Predict the bandgap crystal of the following SMILES: c1cc2c(cc1)-c1ccccc1C2(c1ccc(OC(c2cc(C(*)=O)ccc2)=O)c(C)c1)c1cc(C)c(O*)cc1,3.0176
Predict the bandgap crystal of the following SMILES: c1cccc2c1-c1c(cccc1)C2(c1cc(C)c(OC(c2cc(C(*)=O)ccc2)=O)cc1)c1ccc(O*)c(C)c1,3.0176
Predict the bandgap crystal of the following SMILES: c1ccc(C(*)=O)cc1C(=O)Oc1ccc(C2(c3cc(C)c(O*)cc3)c3ccccc3-c3c2cccc3)cc1C,3.0176
Predict the bandgap crystal of the following SMILES: *C(=O)c1cccc(C(Oc2c(C)cc(C3(c4ccc(O*)c(C)c4)c4ccccc4-c4c3cccc4)cc2)=O)c1,3.0176
Predict the bandgap crystal of the following SMILES: c1(C2(c3ccc(O*)c(C)c3)c3ccccc3-c3ccccc32)ccc(OC(=O)c2cccc(C(=O)*)c2)c(C)c1,3.0176
Predict the bandgap crystal of the following SMILES: c1(C(=O)Oc2c(C)cc(C3(c4ccc(O*)c(C)c4)c4ccccc4-c4ccccc43)cc2)cc(C(=O)*)ccc1,3.0176
Predict the bandgap crystal of the following SMILES: *Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(=O)*)c4)c(C)c3)c3c(cccc3)-c3c2cccc3)cc1C,3.0176
Predict the bandgap crystal of the following SMILES: Cc1cc(C2(c3cc(C)c(OC(c4cc(C(*)=O)ccc4)=O)cc3)c3c(cccc3)-c3c2cccc3)ccc1O*,3.0176
Predict the bandgap crystal of the following SMILES: c1(C(=O)*)cccc(C(=O)Oc2ccc(C3(c4ccc(O*)c(C)c4)c4c(cccc4)-c4ccccc43)cc2C)c1,3.0176
Predict the bandgap crystal of the following SMILES: c12c(cccc1)-c1ccccc1C2(c1ccc(O*)c(C)c1)c1ccc(OC(=O)c2cccc(C(=O)*)c2)c(C)c1,3.0176
Predict the bandgap crystal of the following SMILES: *C(C(F)(F)C(F)(C(O*)(F)F)F)(F)F,8.7307
Predict the bandgap crystal of the following SMILES: C(C(O*)(F)F)(F)(C(C(F)(F)*)(F)F)F,8.7307
Predict the bandgap crystal of the following SMILES: C(C(F)(F)C(C(F)(F)*)(F)F)(O*)(F)F,8.7307
Predict the bandgap crystal of the following SMILES: FC(C(F)(C(F)(F)C(F)(*)F)F)(O*)F,8.7307
Predict the bandgap crystal of the following SMILES: O(*)C(F)(F)C(C(F)(F)C(F)(*)F)(F)F,8.7307
Predict the bandgap crystal of the following SMILES: C(C(F)(C(O*)(F)F)F)(F)(C(F)(F)*)F,8.7307
Predict the bandgap crystal of the following SMILES: *C(F)(C(F)(C(F)(C(F)(O*)F)F)F)F,8.7307
Predict the bandgap crystal of the following SMILES: FC(F)(C(C(F)(F)C(*)(F)F)(F)F)O*,8.7307
Predict the bandgap crystal of the following SMILES: C(O*)(F)(F)C(C(F)(C(F)(*)F)F)(F)F,8.7307
Predict the bandgap crystal of the following SMILES: FC(F)(C(F)(F)C(F)(O*)F)C(*)(F)F,8.7307
Predict the bandgap crystal of the following SMILES: C(F)(C(F)(F)C(F)(F)O*)(C(F)(*)F)F,8.7307
Predict the bandgap crystal of the following SMILES: *C(F)(C(F)(C(C(F)(F)O*)(F)F)F)F,8.7307
Predict the bandgap crystal of the following SMILES: FC(F)(C(C(F)(*)F)(F)F)C(F)(F)O*,8.7307
Predict the bandgap crystal of the following SMILES: FC(C(F)(F)C(F)(C(F)(*)F)F)(F)O*,8.7307
Predict the bandgap crystal of the following SMILES: FC(F)(C(*)(F)F)C(F)(F)C(F)(O*)F,8.7307
Predict the bandgap crystal of the following SMILES: *C(F)(C(F)(F)C(F)(F)C(F)(O*)F)F,8.7307
Predict the bandgap crystal of the following SMILES: O(C(F)(F)C(C(F)(F)C(*)(F)F)(F)F)*,8.7307
Predict the bandgap crystal of the following SMILES: FC(C(C(F)(F)C(F)(*)F)(F)F)(F)O*,8.7307
Predict the bandgap crystal of the following SMILES: FC(F)(C(C(F)(F)O*)(F)F)C(*)(F)F,8.7307
Predict the bandgap crystal of the following SMILES: *OC(F)(C(F)(F)C(F)(C(*)(F)F)F)F,8.7307
Predict the bandgap crystal of the following SMILES: *C1C(*)C(=O)OC1=O,6.0081
Predict the bandgap crystal of the following SMILES: C1(=O)C(*)C(*)C(=O)O1,6.0081
Predict the bandgap crystal of the following SMILES: *C1C(*)C(=O)OC1=O,6.0081
Predict the bandgap crystal of the following SMILES: *C1C(=O)OC(=O)C1*,6.0081
Predict the bandgap crystal of the following SMILES: C1(=O)OC(=O)C(*)C1*,6.0081
Predict the bandgap crystal of the following SMILES: O=C1OC(=O)C(*)C1*,6.0081
Predict the bandgap crystal of the following SMILES: O=C1OC(=O)C(*)C1*,6.0081
Predict the bandgap crystal of the following SMILES: C1(*)C(=O)OC(=O)C1*,6.0081
Predict the bandgap crystal of the following SMILES: *C1C(=O)OC(=O)C1*,6.0081
Predict the bandgap crystal of the following SMILES: O=C1C(*)C(*)C(=O)O1,6.0081
Predict the bandgap crystal of the following SMILES: *C1C(*)C(=O)OC1=O,6.0081
Predict the bandgap crystal of the following SMILES: C1(*)C(*)C(=O)OC1=O,6.0081
Predict the bandgap crystal of the following SMILES: *C1C(*)C(=O)OC1=O,6.0081
Predict the bandgap crystal of the following SMILES: C1(=O)C(*)C(*)C(=O)O1,6.0081
Predict the bandgap crystal of the following SMILES: O=C1OC(=O)C(*)C1*,6.0081
Predict the bandgap crystal of the following SMILES: C1(*)C(*)C(=O)OC1=O,6.0081
Predict the bandgap crystal of the following SMILES: C1(=O)OC(=O)C(*)C1*,6.0081
Predict the bandgap crystal of the following SMILES: O=C1OC(=O)C(*)C1*,6.0081
Predict the bandgap crystal of the following SMILES: O1C(=O)C(*)C(*)C1=O,6.0081
Predict the bandgap crystal of the following SMILES: *C1C(*)C(=O)OC1=O,6.0081
Predict the bandgap crystal of the following SMILES: O(*)C(=O)C(C*)(CC)C,6.5912
Predict the bandgap crystal of the following SMILES: *OC(C(C)(CC)C*)=O,6.5912
Predict the bandgap crystal of the following SMILES: *CC(CC)(C(=O)O*)C,6.5912
Predict the bandgap crystal of the following SMILES: O=C(C(C)(C*)CC)O*,6.5912
Predict the bandgap crystal of the following SMILES: CCC(C)(C(=O)O*)C*,6.5912
Predict the bandgap crystal of the following SMILES: *CC(C(O*)=O)(CC)C,6.5912
Predict the bandgap crystal of the following SMILES: C(C(O*)=O)(C)(C*)CC,6.5912
Predict the bandgap crystal of the following SMILES: *CC(C(=O)O*)(C)CC,6.5912
Predict the bandgap crystal of the following SMILES: C(C(C*)(C)C(=O)O*)C,6.5912
Predict the bandgap crystal of the following SMILES: C(C(=O)O*)(C*)(C)CC,6.5912
Predict the bandgap crystal of the following SMILES: *OC(=O)C(CC)(C)C*,6.5912
Predict the bandgap crystal of the following SMILES: O(C(C(C)(C*)CC)=O)*,6.5912
Predict the bandgap crystal of the following SMILES: *CC(C)(C(=O)O*)CC,6.5912
Predict the bandgap crystal of the following SMILES: C(*)C(C(O*)=O)(C)CC,6.5912
Predict the bandgap crystal of the following SMILES: O(C(C(C*)(CC)C)=O)*,6.5912
Predict the bandgap crystal of the following SMILES: *OC(=O)C(C*)(C)CC,6.5912
Predict the bandgap crystal of the following SMILES: C(C)(C(=O)O*)(CC)C*,6.5912
Predict the bandgap crystal of the following SMILES: C(C(O*)=O)(CC)(C)C*,6.5912
Predict the bandgap crystal of the following SMILES: C(C(C*)(CC)C)(O*)=O,6.5912
Predict the bandgap crystal of the following SMILES: C(CC)(C)(C(=O)O*)C*,6.5912
Predict the bandgap crystal of the following SMILES: *NC(C(NCC(NCC(NCC(=O)*)=O)=O)=O)C,5.4756
Predict the bandgap crystal of the following SMILES: C(C(NCC(=O)NCC(NCC(=O)*)=O)=O)(C)N*,5.4756
Predict the bandgap crystal of the following SMILES: C(NCC(NCC(=O)*)=O)(=O)CNC(C(C)N*)=O,5.4756
Predict the bandgap crystal of the following SMILES: C(NC(CNC(C(N*)C)=O)=O)C(=O)NCC(=O)*,5.4756
Predict the bandgap crystal of the following SMILES: C(=O)(NCC(*)=O)CNC(=O)CNC(=O)C(C)N*,5.4756
Predict the bandgap crystal of the following SMILES: C(=O)(CNC(C(C)N*)=O)NCC(=O)NCC(=O)*,5.4756
Predict the bandgap crystal of the following SMILES: *NC(C(=O)NCC(=O)NCC(=O)NCC(*)=O)C,5.4756
Predict the bandgap crystal of the following SMILES: CC(N*)C(=O)NCC(NCC(NCC(*)=O)=O)=O,5.4756
Predict the bandgap crystal of the following SMILES: C(C(=O)NCC(=O)*)NC(=O)CNC(C(C)N*)=O,5.4756
Predict the bandgap crystal of the following SMILES: O=C(NCC(*)=O)CNC(=O)CNC(C(C)N*)=O,5.4756
Predict the bandgap crystal of the following SMILES: O=C(NCC(=O)*)CNC(CNC(=O)C(C)N*)=O,5.4756
Predict the bandgap crystal of the following SMILES: O=C(NCC(=O)*)CNC(=O)CNC(=O)C(C)N*,5.4756
Predict the bandgap crystal of the following SMILES: C(NC(=O)C(C)N*)C(NCC(NCC(*)=O)=O)=O,5.4756
Predict the bandgap crystal of the following SMILES: C(C(C)N*)(NCC(NCC(=O)NCC(=O)*)=O)=O,5.4756
Predict the bandgap crystal of the following SMILES: N(C(CNC(=O)CNC(=O)C(N*)C)=O)CC(=O)*,5.4756
Predict the bandgap crystal of the following SMILES: *C(CNC(CNC(CNC(=O)C(C)N*)=O)=O)=O,5.4756
Predict the bandgap crystal of the following SMILES: C(C(*)=O)NC(CNC(CNC(=O)C(N*)C)=O)=O,5.4756
Predict the bandgap crystal of the following SMILES: O=C(NCC(*)=O)CNC(=O)CNC(C(N*)C)=O,5.4756
Predict the bandgap crystal of the following SMILES: C(C(NCC(*)=O)=O)NC(=O)CNC(C(N*)C)=O,5.4756
Predict the bandgap crystal of the following SMILES: CC(C(=O)NCC(=O)NCC(=O)NCC(=O)*)N*,5.4756
Predict the bandgap crystal of the following SMILES: c1cc(C(c2ccccc2)=C(C#N)*)ccc1*,2.5883
Predict the bandgap crystal of the following SMILES: *c1ccc(C(c2ccccc2)=C(*)C#N)cc1,2.5883
Predict the bandgap crystal of the following SMILES: C(c1ccc(*)cc1)(c1ccccc1)=C(C#N)*,2.5883
